Unnamed: 0,type,is_practice,original_item_cost,highlight_cost,click_values,payoff_matrix,original_cost_matrix,final_cost_matrix,weights,highlight_weight,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,num_values_revealed,num_options,num_features,reaction_time,points_click_cost,points_action_utility,points_metalevel_reward,is_control,highlight_index,selected_option_highlight_value,trial_type,trial_index,time_elapsed,nudge_highlighted_values_are_even,highlight_value,maximized_highlighted_option,highlight_num_clicks,highlight_weight_check,highlight_num_reveals,participant_id,weights_sum
734,traffic-light-mouselab,False,3,1,"[7, 5]","[[5, 1, 8, 6, 2], [2, 7, 5, 9, 5], [3, 4, 5, 3, 4]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 1, 0, 1, 1], [3, 3, 3, 3, 3]]","[7, 13, 10]",13,6,14,2,0.057,0.0563333333333333,0.0006666666666666,"[7, 5]",2,5,3,5172,2,171,169,False,1,5,traffic-light-mouselab,18,603605,False,5,0,2,13,2,24,30
735,traffic-light-mouselab,False,3,1,"[8, 6]","[[5, 6, 7, 5, 6], [5, 6, 4, 4, 5], [3, 7, 5, 4, 4]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [1, 0, 1, 0, 1], [3, 3, 3, 3, 3]]","[6, 21, 3]",21,22,15,1,0.061,0.0603333333333333,0.0006666666666666,"[8, 6]",2,5,3,5510,2,183,181,False,1,6,traffic-light-mouselab,19,610732,False,6,1,2,21,2,24,30
736,traffic-light-mouselab,False,3,1,"[1, 1, 1, 3, 3, 3]","[[6, 4, 4, 4, 4], [2, 5, 5, 4, 6], [5, 5, 6, 6, 2]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 0, 3, 0, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[15, 11, 4]",4,12,16,1,0.045,0.043,0.002,"[1, 3]",2,5,3,9567,6,135,129,True,2,5,traffic-light-mouselab,20,621727,False,5,0,0,4,0,24,30
737,traffic-light-mouselab,False,3,1,"[8, 8, 8, 6, 6, 6]","[[9, 3, 5, 5, 4], [8, 6, 3, 3, 4], [3, 3, 7, 4, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 0, 3, 0, 3], [3, 3, 3, 3, 3]]","[1, 3, 26]",26,32,17,1,0.033,0.031,0.002,"[8, 6]",2,5,3,7266,6,99,93,True,2,3,traffic-light-mouselab,21,630696,False,3,0,0,26,0,24,30
738,traffic-light-mouselab,False,3,1,"[11, 13]","[[5, 5, 2, 4, 7], [4, 8, 4, 7, 6], [7, 6, 8, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 0, 1, 0, 1]]","[2, 1, 27]",27,34,18,1,0.06,0.0593333333333333,0.0006666666666666,"[11, 13]",2,5,3,4621,2,180,178,False,2,6,traffic-light-mouselab,22,636592,False,6,0,2,27,2,24,30
739,traffic-light-mouselab,False,3,1,"[11, 11, 11, 13, 13, 13]","[[4, 2, 5, 2, 3], [4, 4, 5, 5, 5], [5, 4, 6, 7, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 0, 3, 0, 3]]","[6, 12, 12]",6,8,19,3,0.052,0.05,0.002,"[11, 13]",2,5,3,6538,6,156,150,True,0,2,traffic-light-mouselab,23,644412,False,2,0,0,6,0,24,30
740,traffic-light-mouselab,False,3,1,"[8, 8, 8]","[[4, 6, 6, 10, 5], [4, 5, 4, 6, 5], [3, 4, 7, 6, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 0, 3], [3, 3, 3, 3, 3]]","[8, 10, 12]",12,4,20,3,0.071,0.07,0.001,[8],1,5,3,3360,3,212,209,True,2,6,traffic-light-mouselab,24,649798,False,6,0,0,12,0,24,30
741,traffic-light-mouselab,False,3,1,[3],"[[7, 4, 7, 4, 3], [7, 8, 6, 3, 5], [4, 7, 6, 5, 4]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 1, 1, 0, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[3, 26, 1]",3,32,21,0,0.069,0.0686666666666667,0.0003333333333333,[3],1,5,3,3171,1,207,206,False,0,7,traffic-light-mouselab,25,656038,False,7,1,1,3,1,24,30
742,traffic-light-mouselab,False,3,1,"[6, 9]","[[6, 9, 5, 2, 4], [6, 4, 9, 4, 4], [5, 6, 8, 4, 4]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [1, 0, 1, 1, 0], [3, 3, 3, 3, 3]]","[7, 15, 8]",15,10,22,1,0.057,0.0563333333333333,0.0006666666666666,"[6, 9]",2,5,3,6753,2,171,169,False,1,4,traffic-light-mouselab,26,664373,False,4,0,2,15,2,24,30
743,traffic-light-mouselab,False,3,1,"[11, 14]","[[7, 4, 4, 6, 6], [4, 4, 5, 4, 8], [4, 3, 4, 5, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 0, 1, 1, 0]]","[22, 3, 5]",5,24,23,4,0.062,0.0613333333333333,0.0006666666666666,"[11, 14]",2,5,3,3981,2,186,184,False,2,6,traffic-light-mouselab,27,669796,False,6,1,2,5,2,24,30
744,traffic-light-mouselab,False,3,1,[4],"[[3, 4, 8, 6, 7], [4, 5, 3, 9, 6], [3, 7, 3, 7, 6]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 1, 1, 1, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[23, 5, 2]",23,26,24,4,0.068,0.0676666666666667,0.0003333333333333,[4],1,5,3,2363,1,203,202,False,0,7,traffic-light-mouselab,28,674193,False,7,0,1,23,1,24,30
745,traffic-light-mouselab,False,3,1,"[4, 4, 4]","[[3, 8, 3, 5, 1], [5, 5, 4, 5, 6], [8, 7, 4, 5, 9]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[1, 1, 28]",28,36,25,0,0.077,0.076,0.001,[4],1,5,3,23009,3,232,229,True,2,8,traffic-light-mouselab,29,700280,False,8,0,0,28,0,24,30
746,traffic-light-mouselab,False,3,1,"[1, 1, 1]","[[7, 4, 6, 3, 7], [5, 5, 1, 6, 3], [7, 5, 7, 8, 2]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 0, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[24, 1, 5]",24,28,26,1,0.042,0.041,0.001,[1],1,5,3,5630,3,126,123,True,0,4,traffic-light-mouselab,30,707469,False,4,0,3,24,1,24,30
747,traffic-light-mouselab,False,3,1,"[2, 0]","[[6, 5, 2, 9, 6], [3, 7, 9, 7, 5], [8, 6, 4, 5, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 1, 0, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[7, 18, 5]",7,16,27,0,0.045,0.0443333333333333,0.0006666666666666,"[2, 0]",2,5,3,3973,2,136,134,False,0,6,traffic-light-mouselab,31,712995,False,6,0,2,7,2,24,30
748,traffic-light-mouselab,False,3,1,"[8, 6]","[[8, 4, 4, 4, 6], [2, 7, 4, 4, 2], [6, 6, 6, 4, 3]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [1, 0, 1, 0, 1], [3, 3, 3, 3, 3]]","[4, 25, 1]",25,30,28,1,0.066,0.0653333333333333,0.0006666666666666,"[8, 6]",2,5,3,5229,2,197,195,False,1,7,traffic-light-mouselab,32,719995,False,7,1,2,25,2,24,30
749,traffic-light-mouselab,False,3,1,"[4, 0]","[[5, 8, 6, 5, 4], [1, 3, 5, 5, 7], [6, 5, 7, 4, 5]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 1, 1, 1, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[17, 6, 7]",17,14,29,1,0.063,0.0623333333333333,0.0006666666666666,"[4, 0]",2,5,3,4975,2,189,187,False,0,8,traffic-light-mouselab,33,727446,False,8,1,2,17,2,24,30
750,traffic-light-mouselab,False,3,1,"[7, 7, 7]","[[7, 3, 6, 5, 8], [5, 6, 7, 1, 3], [6, 4, 6, 6, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 0, 3, 3], [3, 3, 3, 3, 3]]","[11, 5, 14]",14,10,30,2,0.062,0.061,0.001,[7],1,5,3,4217,3,185,182,True,2,6,traffic-light-mouselab,34,733425,False,6,1,0,14,0,24,30
781,traffic-light-mouselab,True,3,1,"[0, 2, 2, 2, 0, 0, 6, 6, 6, 10, 10, 10, 7, 7, 7, 11, 11, 11, 0, 0, 0]","[[8, 6, 0, 7, 6], [5, 3, 6, 6, 6], [5, 5, 4, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 3, 0, 3, 3], [3, 0, 0, 3, 3], [0, 0, 3, 3, 3]]","[11, 14, 5]",14,10,1,0,0.061,0.055,0.006,"[2, 0, 6, 10, 7, 11]",6,5,3,31027,18,183,165,True,1,5,traffic-light-mouselab,4,254334,False,5,0,6,14,2,26,30
782,traffic-light-mouselab,True,3,1,"[1, 2, 8, 8, 8, 7, 7, 7, 12, 12, 12]","[[5, 4, 7, 4, 6], [5, 5, 5, 6, 7], [8, 6, 6, 7, 5]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 0, 0, 1, 1], [3, 3, 0, 0, 3], [3, 3, 0, 3, 3]]","[13, 5, 12]",13,10,2,2,0.063,0.0593333333333333,0.0036666666666666,"[1, 2, 8, 7, 12]",5,5,3,11607,11,188,177,False,0,7,traffic-light-mouselab,5,272795,False,7,1,2,13,2,26,30
783,traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14, 5, 5, 5, 6, 6, 6, 0, 0, 0]","[[5, 5, 5, 5, 6], [3, 2, 7, 6, 7], [5, 5, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[0, 3, 3, 3, 3], [0, 0, 3, 3, 3], [0, 0, 0, 0, 0]]","[1, 2, 27]",27,34,3,0,0.049,0.0443333333333333,0.0046666666666666,"[10, 11, 12, 13, 14, 5, 6, 0]",8,5,3,13231,14,146,132,False,2,5,traffic-light-mouselab,7,290244,False,5,1,5,27,5,26,30
784,traffic-light-mouselab,False,3,1,"[2, 2, 2, 7, 7, 7, 12, 12, 12]","[[5, 6, 6, 4, 7], [4, 7, 8, 1, 2], [4, 3, 3, 2, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 0, 3, 3], [3, 3, 0, 3, 3], [3, 3, 0, 3, 3]]","[28, 1, 1]",28,36,4,2,0.06,0.057,0.003,"[2, 7, 12]",3,5,3,8330,9,179,170,True,0,6,traffic-light-mouselab,8,300240,False,6,0,3,28,1,26,30
785,traffic-light-mouselab,False,3,1,"[5, 5, 5, 3, 3, 3, 2, 2, 2, 7, 7, 7, 14, 14, 14]","[[4, 5, 6, 4, 8], [2, 4, 3, 6, 4], [5, 2, 3, 8, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 0, 0, 3], [0, 3, 0, 3, 3], [3, 3, 3, 3, 0]]","[10, 14, 6]",10,8,5,4,0.057,0.052,0.005,"[5, 3, 2, 7, 14]",5,5,3,12579,15,172,157,True,0,8,traffic-light-mouselab,9,315391,False,8,1,6,10,2,26,30
786,traffic-light-mouselab,False,3,1,"[10, 11, 13, 12]","[[7, 3, 4, 4, 4], [6, 4, 3, 9, 6], [5, 5, 8, 4, 0]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 1]]","[9, 14, 7]",7,8,6,2,0.045,0.0436666666666667,0.0013333333333333,"[10, 11, 13, 12]",4,5,3,8723,4,134,130,False,2,8,traffic-light-mouselab,10,326063,False,8,1,4,7,4,26,30
787,traffic-light-mouselab,False,3,1,"[2, 0, 3, 4, 1]","[[6, 6, 3, 4, 3], [3, 5, 6, 6, 3], [6, 5, 6, 2, 4]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[5, 21, 4]",5,22,7,1,0.052,0.0503333333333333,0.0016666666666666,"[2, 0, 3, 4, 1]",5,5,3,7072,5,155,150,False,0,6,traffic-light-mouselab,11,335138,False,6,1,5,5,5,26,30
788,traffic-light-mouselab,False,3,1,"[0, 1, 2, 6, 6, 6, 5, 5, 5]","[[8, 9, 2, 5, 4], [2, 4, 5, 2, 4], [5, 5, 4, 7, 5]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 1, 1], [0, 0, 3, 3, 3], [3, 3, 3, 3, 3]]","[3, 25, 2]",3,30,8,1,0.046,0.043,0.003,"[0, 1, 2, 6, 5]",5,5,3,7965,9,137,128,False,0,9,traffic-light-mouselab,12,346115,False,9,1,3,3,3,26,30
789,traffic-light-mouselab,False,3,1,"[5, 6, 8, 7, 9]","[[7, 6, 2, 3, 6], [7, 5, 6, 4, 5], [6, 4, 5, 6, 8]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[13, 13, 4]",13,12,9,0,0.069,0.0673333333333333,0.0016666666666666,"[5, 6, 8, 7, 9]",5,5,3,7411,5,206,201,False,1,7,traffic-light-mouselab,13,357145,False,7,1,5,13,5,26,30
790,traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9]","[[6, 5, 4, 5, 6], [6, 7, 5, 4, 4], [4, 4, 6, 4, 5]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[4, 23, 3]",23,26,10,1,0.064,0.0623333333333333,0.0016666666666666,"[5, 6, 7, 8, 9]",5,5,3,5158,5,193,188,False,1,7,traffic-light-mouselab,14,364229,False,7,1,5,23,5,26,30
791,traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14]","[[6, 0, 2, 6, 6], [4, 6, 3, 5, 6], [4, 5, 5, 4, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[7, 9, 14]",14,8,11,1,0.041,0.036,0.005,"[10, 11, 12, 13, 14]",5,5,3,7981,15,124,109,True,2,5,traffic-light-mouselab,15,373981,False,5,1,15,14,5,26,30
792,traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9]","[[7, 4, 3, 6, 5], [6, 7, 6, 6, 2], [3, 2, 7, 6, 4]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[4, 25, 1]",25,30,12,1,0.064,0.0623333333333333,0.0016666666666666,"[5, 6, 7, 8, 9]",5,5,3,4758,5,193,188,False,1,7,traffic-light-mouselab,16,380362,False,7,1,5,25,5,26,30
793,traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13]","[[4, 6, 4, 5, 2], [4, 5, 6, 5, 5], [3, 7, 9, 4, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 1, 3]]","[8, 2, 20]",2,20,13,2,0.075,0.0713333333333333,0.0036666666666666,"[10, 11, 12]",3,5,3,6550,11,224,213,True,1,6,traffic-light-mouselab,17,390053,False,6,1,0,2,0,26,30
794,traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14]","[[5, 5, 5, 4, 6], [7, 6, 7, 7, 6], [5, 5, 4, 1, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[6, 5, 19]",19,18,14,4,0.06,0.0583333333333333,0.0016666666666666,"[10, 11, 12, 13, 14]",5,5,3,4576,5,180,175,False,2,6,traffic-light-mouselab,18,396640,False,6,1,5,19,5,26,30
795,traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4]","[[5, 5, 7, 7, 4], [4, 5, 10, 3, 4], [6, 4, 5, 3, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[22, 5, 3]",22,24,15,3,0.059,0.054,0.005,"[0, 1, 2, 3, 4]",5,5,3,6911,15,178,163,True,0,7,traffic-light-mouselab,19,405153,False,7,1,15,22,5,26,30
796,traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 5, 6]","[[7, 7, 6, 6, 4], [4, 4, 9, 6, 6], [6, 4, 7, 2, 8]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [0, 0, 1, 1, 1], [3, 3, 3, 3, 3]]","[21, 1, 8]",1,22,16,1,0.061,0.0553333333333333,0.0056666666666666,"[0, 1, 2, 3, 4, 5, 6]",7,5,3,9542,17,183,166,False,1,4,traffic-light-mouselab,20,416804,False,4,0,2,1,2,26,30
797,traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4]","[[5, 6, 5, 4, 7], [3, 5, 5, 4, 3], [5, 10, 5, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[24, 4, 2]",4,28,17,4,0.063,0.058,0.005,"[0, 1, 2, 3, 4]",5,5,3,7398,15,190,175,True,1,3,traffic-light-mouselab,21,426006,False,3,0,0,4,0,26,30
798,traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4]","[[4, 6, 6, 6, 5], [6, 4, 3, 4, 5], [2, 5, 7, 5, 7]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[11, 9, 10]",11,2,18,3,0.051,0.0493333333333333,0.0016666666666666,"[0, 1, 2, 3, 4]",5,5,3,4952,5,152,147,False,0,6,traffic-light-mouselab,22,433228,False,6,1,5,11,5,26,30
799,traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14]","[[5, 6, 7, 2, 5], [4, 4, 6, 6, 4], [5, 6, 3, 2, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[1, 5, 24]",24,28,19,1,0.057,0.052,0.005,"[10, 11, 12, 13, 14]",5,5,3,6211,15,170,155,True,2,6,traffic-light-mouselab,23,441064,False,6,1,15,24,5,26,30
800,traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1]","[[3, 7, 3, 4, 7], [5, 6, 3, 5, 6], [7, 6, 5, 4, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[20, 3, 7]",20,20,20,1,0.067,0.065,0.002,"[0, 1]",2,5,3,3846,6,200,194,True,0,7,traffic-light-mouselab,24,446510,False,7,1,6,20,2,26,30
801,traffic-light-mouselab,False,3,1,"[5, 5, 5]","[[4, 7, 3, 4, 10], [9, 5, 4, 4, 4], [3, 5, 4, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[8, 17, 5]",8,14,21,0,0.067,0.066,0.001,[5],1,5,3,2959,3,200,197,True,0,4,traffic-light-mouselab,25,451418,False,4,0,0,8,0,26,30
802,traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7]","[[6, 6, 4, 5, 4], [4, 5, 8, 5, 3], [4, 3, 3, 6, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 3, 3], [3, 3, 3, 3, 3]]","[5, 18, 7]",18,16,22,2,0.062,0.059,0.003,"[5, 6, 7]",3,5,3,5275,9,185,176,True,1,8,traffic-light-mouselab,26,458064,False,8,1,9,18,3,26,30
803,traffic-light-mouselab,False,3,1,"[5, 5, 5]","[[5, 2, 6, 4, 4], [10, 9, 3, 3, 5], [5, 5, 4, 6, 2]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[1, 26, 3]",26,32,23,0,0.093,0.092,0.001,[5],1,5,3,3001,3,280,277,True,1,10,traffic-light-mouselab,27,463414,False,10,1,3,26,1,26,30
804,traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14]","[[3, 7, 2, 6, 4], [9, 7, 6, 7, 6], [4, 3, 5, 4, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[7, 2, 21]",21,22,24,2,0.044,0.0423333333333333,0.0016666666666666,"[10, 11, 12, 13, 14]",5,5,3,4636,5,131,126,False,2,5,traffic-light-mouselab,28,469847,False,5,1,5,21,5,26,30
805,traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9]","[[6, 7, 4, 7, 3], [5, 1, 6, 2, 3], [5, 4, 5, 5, 8]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[8, 9, 13]",9,6,25,2,0.05,0.0483333333333333,0.0016666666666666,"[5, 6, 7, 8, 9]",5,5,3,6144,5,151,146,False,1,6,traffic-light-mouselab,29,477947,False,6,1,5,9,5,26,30
806,traffic-light-mouselab,False,3,1,"[0, 0]","[[5, 6, 8, 2, 2], [7, 8, 3, 6, 6], [6, 5, 6, 4, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[11, 6, 13]",6,8,26,0,0.058,0.0573333333333333,0.0006666666666666,[],0,5,3,3632,2,175,173,True,1,7,traffic-light-mouselab,30,483679,False,7,0,0,6,0,26,30
807,traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4]","[[5, 6, 3, 6, 6], [4, 6, 4, 5, 7], [5, 3, 9, 3, 6]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[15, 1, 14]",15,18,27,3,0.046,0.0443333333333333,0.0016666666666666,"[0, 1, 2, 3, 4]",5,5,3,4969,5,137,132,False,0,6,traffic-light-mouselab,31,490151,False,6,1,5,15,5,26,30
808,traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14]","[[6, 4, 6, 6, 7], [9, 7, 10, 6, 5], [6, 3, 4, 5, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[1, 12, 17]",12,18,28,0,0.072,0.067,0.005,"[10, 11, 12, 13, 14]",5,5,3,6315,15,216,201,True,1,9,traffic-light-mouselab,32,497996,False,9,0,0,12,0,26,30
809,traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14]","[[6, 3, 6, 6, 4], [9, 3, 4, 7, 8], [5, 6, 5, 4, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[6, 8, 16]",16,12,29,1,0.046,0.041,0.005,"[10, 11, 12, 13, 14]",5,5,3,7338,15,138,123,True,2,6,traffic-light-mouselab,33,506753,False,6,1,15,16,5,26,30
810,traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9]","[[5, 7, 6, 2, 5], [2, 4, 5, 6, 7], [5, 6, 5, 8, 6]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[4, 17, 9]",17,14,30,4,0.064,0.0623333333333333,0.0016666666666666,"[5, 6, 7, 8, 9]",5,5,3,4060,5,193,188,False,1,7,traffic-light-mouselab,34,512540,False,7,1,5,17,5,26,30
811,traffic-light-mouselab,True,3,1,[],"[[6, 4, 4, 6, 6], [4, 6, 7, 8, 8], [5, 6, 5, 4, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[3, 20, 7]",7,20,1,1,0.058,0.058,0.0,[],0,5,3,2974,0,174,174,True,2,6,traffic-light-mouselab,4,165236,False,6,1,0,7,0,27,30
