Unnamed: 0,type,is_practice,click_values,payoff_matrix,cost_matrix,weights,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,experiment_type,trial_nudge,nudge_index,accepted_default,chose_nudge,og_baskets,actual_baskets,num_features,cost,reaction_time,trial_type,trial_index,time_elapsed,nudge_type,participant_id,points_click_cost,points_action_utility,points_metalevel_reward,source,n_prizes,n_baskets
424.0,mouselab,False,"[0, 0, 1, 1]","[[5, 3], [8, 4]]","[[0, 0], [2, 2]]","[26, 4]",22.0,17,0,0.054,0.0526666666666666,0.0013333333333333,"[0, 1]",default,default,0,False,True,2.0,2.0,2.0,2,3118.0,implicit-mouselab,21.0,333434.0,default,19,4.0,162.0,158.0,real,2,2
425.0,mouselab,False,"[5, 5, 7, 7, 6, 6, 8, 8, 9, 9]","[[7, 6, 6, 3, 5], [7, 4, 2, 6, 3], [5, 4, 3, 3, 6], [7, 8, 5, 7, 6], [6, 6, 5, 4, 3]]","[[2, 2, 2, 2, 2], [0, 0, 0, 0, 0], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[3, 11, 7, 5, 4]",12.0,18,0,0.064,0.0606666666666666,0.0033333333333333,"[5, 7, 6, 8, 9]",default,control,0,False,True,5.0,5.0,5.0,2,5530.0,implicit-mouselab,22.0,340171.0,default,19,10.0,192.0,182.0,real,5,5
426.0,mouselab,False,"[2, 2, 3, 3]","[[5, 7], [4, 3]]","[[2, 2], [0, 0]]","[4, 26]",22.0,19,0,0.041,0.0396666666666666,0.0013333333333333,"[2, 3]",default,control,1,False,False,2.0,2.0,2.0,2,2530.0,implicit-mouselab,23.0,343940.0,default,19,4.0,124.0,120.0,real,2,2
427.0,mouselab,False,"[5, 5, 6, 6, 7, 7, 8, 8, 9, 9]","[[5, 1, 6, 9, 4], [7, 4, 8, 5, 4], [6, 7, 7, 4, 5], [6, 3, 8, 3, 4], [5, 5, 6, 6, 4]]","[[2, 2, 2, 2, 2], [0, 0, 0, 0, 0], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[6, 17, 4, 1, 2]",22.0,20,2,0.073,0.0696666666666666,0.0033333333333333,"[5, 6, 7, 8, 9]",default,default,2,False,True,5.0,5.0,5.0,2,7821.0,implicit-mouselab,24.0,352854.0,default,19,10.0,220.0,210.0,real,5,5
428.0,mouselab,False,[],"[[5, 7, 4, 6, 7], [6, 6, 8, 4, 2], [2, 3, 4, 1, 4], [6, 4, 4, 4, 4], [3, 4, 4, 4, 0]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[1, 6, 4, 10, 9]",14.0,21,2,0.048,0.048,0.0,[],default,default,2,True,True,5.0,5.0,5.0,2,3172.0,implicit-mouselab,25.0,357342.0,default,19,0.0,144.0,144.0,real,5,5
429.0,mouselab,False,"[0, 0, 1, 1, 2, 2, 3, 3, 4, 4]","[[4, 5, 2, 8, 5], [4, 6, 3, 5, 9]]","[[0, 0, 0, 0, 0], [2, 2, 2, 2, 2]]","[27, 3]",24.0,22,3,0.077,0.0736666666666666,0.0033333333333333,"[0, 1, 2, 3, 4]",default,control,4,False,False,5.0,5.0,2.0,2,4491.0,implicit-mouselab,26.0,362831.0,default,19,10.0,231.0,221.0,real,2,5
430.0,mouselab,False,"[0, 0, 1, 1, 2, 2, 3, 3, 4, 4]","[[6, 5, 6, 8, 3], [3, 3, 4, 6, 6]]","[[0, 0, 0, 0, 0], [2, 2, 2, 2, 2]]","[28, 2]",26.0,23,3,0.079,0.0756666666666666,0.0033333333333333,"[0, 1, 2, 3, 4]",default,default,3,False,True,5.0,5.0,2.0,2,5745.0,implicit-mouselab,27.0,369342.0,default,19,10.0,236.0,226.0,real,2,5
431.0,mouselab,False,[],"[[8, 6, 8, 3, 6], [5, 5, 4, 5, 6]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[1, 29]",28.0,24,0,0.051,0.051,0.0,[],default,default,0,True,True,5.0,5.0,2.0,2,1919.0,implicit-mouselab,28.0,372972.0,default,19,0.0,153.0,153.0,real,2,5
432.0,mouselab,False,"[8, 8, 9, 9, 4, 4, 5, 5]","[[4, 5], [7, 4], [4, 3], [5, 4], [6, 4]]","[[2, 2], [2, 2], [0, 0], [2, 2], [0, 0]]","[3, 2, 9, 4, 12]",18.0,25,0,0.051,0.0483333333333333,0.0026666666666666,"[8, 9, 4, 5]",default,control,0,False,True,2.0,2.0,5.0,2,4610.0,implicit-mouselab,29.0,378685.0,default,19,8.0,154.0,146.0,real,5,2
433.0,mouselab,False,"[0, 0, 1, 1]","[[7, 4], [4, 2]]","[[0, 0], [2, 2]]","[21, 9]",12.0,26,0,0.061,0.0596666666666666,0.0013333333333333,"[0, 1]",default,control,0,False,True,2.0,2.0,2.0,2,2474.0,implicit-mouselab,30.0,381956.0,default,19,4.0,183.0,179.0,real,2,2
434.0,mouselab,False,"[4, 4, 5, 5]","[[4, 6], [2, 9], [7, 4], [5, 5], [6, 7]]","[[2, 2], [2, 2], [0, 0], [2, 2], [2, 2]]","[3, 2, 18, 5, 2]",24.0,27,0,0.06,0.0586666666666666,0.0013333333333333,"[4, 5]",default,control,1,False,False,2.0,2.0,5.0,2,3589.0,implicit-mouselab,31.0,386769.0,default,19,4.0,179.0,175.0,real,5,2
435.0,mouselab,False,"[5, 5, 6, 6, 7, 7, 8, 8, 9, 9]","[[5, 9, 7, 1, 1], [5, 2, 4, 4, 4], [8, 4, 5, 7, 3], [5, 6, 4, 6, 4], [6, 2, 5, 4, 4]]","[[2, 2, 2, 2, 2], [0, 0, 0, 0, 0], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[2, 12, 6, 2, 8]",16.0,28,0,0.059,0.0556666666666666,0.0033333333333333,"[5, 6, 7, 8, 9]",default,control,0,False,True,5.0,5.0,5.0,2,5461.0,implicit-mouselab,32.0,393548.0,default,19,10.0,176.0,166.0,real,5,5
436.0,mouselab,False,[],"[[7, 4], [6, 7], [4, 3], [4, 5], [4, 2]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[13, 6, 7, 2, 2]",16.0,29,0,0.057,0.057,0.0,[],default,default,0,True,True,2.0,2.0,5.0,2,1802.0,implicit-mouselab,33.0,396541.0,default,19,0.0,171.0,171.0,real,5,2
437.0,mouselab,False,[],"[[6, 7], [3, 3], [6, 5], [8, 6], [6, 1]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[8, 2, 11, 3, 6]",14.0,30,0,0.06,0.06,0.0,[],default,default,0,True,True,2.0,2.0,5.0,2,1089.0,implicit-mouselab,34.0,398624.0,default,19,0.0,180.0,180.0,real,5,2
438.0,mouselab,False,[],"[[6, 6, 6, 6, 5], [6, 2, 7, 7, 5]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[9, 21]",12.0,31,2,0.067,0.067,0.0,[],default,default,2,True,True,5.0,5.0,2.0,2,2745.0,implicit-mouselab,35.0,402415.0,default,19,0.0,201.0,201.0,real,2,5
439.0,mouselab,False,[],"[[3, 6], [6, 5], [5, 3], [4, 6], [4, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[5, 10, 5, 2, 8]",12.0,32,1,0.054,0.054,0.0,[],default,default,1,True,True,2.0,2.0,5.0,2,1525.0,implicit-mouselab,36.0,405896.0,default,19,0.0,163.0,163.0,real,5,2
440.0,mouselab,False,"[0, 0, 1, 1, 2, 2, 3, 3, 4, 4]","[[5, 6, 4, 3, 4], [5, 3, 4, 5, 5]]","[[0, 0, 0, 0, 0], [2, 2, 2, 2, 2]]","[21, 9]",12.0,33,0,0.05,0.0466666666666666,0.0033333333333333,"[0, 1, 2, 3, 4]",default,control,0,False,True,5.0,5.0,2.0,2,4442.0,implicit-mouselab,37.0,411885.0,default,19,10.0,150.0,140.0,real,2,5
441.0,mouselab,False,[],"[[4, 6, 7, 6, 5], [6, 7, 4, 4, 6], [4, 8, 4, 4, 6], [8, 1, 7, 3, 7], [1, 5, 3, 3, 9]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[8, 6, 5, 4, 7]",6.0,34,1,0.056,0.056,0.0,[],default,control,4,False,False,5.0,5.0,5.0,2,2490.0,implicit-mouselab,38.0,415529.0,default,19,0.0,169.0,169.0,real,5,5
476.0,mouselab,True,"[0, 5, 0, 5, 1, 1, 6, 6, 2, 2, 7, 7, 3, 3, 8, 8, 4, 4, 9, 9]","[[5, 5, 4, 7, 8], [3, 7, 5, 6, 5]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[19, 11]",8.0,1,4,0.069,0.0623333333333333,0.0066666666666666,"[0, 5, 1, 6, 2, 7, 3, 8, 4, 9]",default,control,4,False,True,5.0,5.0,2.0,2,27629.0,implicit-mouselab,4.0,336324.0,default,22,20.0,207.0,187.0,real,2,5
477.0,mouselab,True,"[8, 8, 9, 9, 2, 2, 3, 3]","[[3, 3], [5, 5], [8, 5], [2, 5], [3, 5]]","[[2, 2], [0, 0], [2, 2], [2, 2], [0, 0]]","[2, 7, 5, 5, 11]",12.0,2,1,0.049,0.0463333333333333,0.0026666666666666,"[8, 9, 2, 3]",default,control,1,False,True,2.0,2.0,5.0,2,27532.0,implicit-mouselab,5.0,366538.0,default,22,8.0,146.0,138.0,real,5,2
478.0,mouselab,False,[],"[[3, 5], [4, 4]]","[[2, 2], [2, 2]]","[17, 13]",4.0,3,1,0.046,0.046,0.0,[],default,default,1,True,True,2.0,2.0,2.0,2,5095.0,implicit-mouselab,7.0,376571.0,default,22,0.0,137.0,137.0,real,2,2
479.0,mouselab,False,"[3, 3, 2, 2]","[[4, 6], [3, 4]]","[[2, 2], [0, 0]]","[8, 22]",14.0,4,1,0.045,0.0436666666666666,0.0013333333333333,"[3, 2]",default,default,1,False,True,2.0,2.0,2.0,2,15369.0,implicit-mouselab,8.0,394874.0,default,22,4.0,136.0,132.0,real,2,2
480.0,mouselab,False,"[4, 4, 5, 5]","[[7, 2], [2, 5], [5, 3], [5, 3], [8, 7]]","[[2, 2], [2, 2], [0, 0], [2, 2], [2, 2]]","[1, 2, 11, 9, 7]",18.0,5,0,0.056,0.0546666666666666,0.0013333333333333,"[4, 5]",default,control,0,False,True,2.0,2.0,5.0,2,10373.0,implicit-mouselab,9.0,408022.0,default,22,4.0,167.0,163.0,real,5,2
481.0,mouselab,False,"[2, 2, 3, 3, 8, 8, 9, 9]","[[7, 3], [5, 5], [6, 4], [5, 4], [5, 4]]","[[2, 2], [0, 0], [2, 2], [2, 2], [0, 0]]","[2, 15, 1, 2, 10]",26.0,6,0,0.052,0.0493333333333333,0.0026666666666666,"[2, 3, 8, 9]",default,control,0,False,True,2.0,2.0,5.0,2,7952.0,implicit-mouselab,10.0,418494.0,default,22,8.0,155.0,147.0,real,5,2
482.0,mouselab,False,"[4, 4, 5, 5]","[[4, 0], [5, 4], [4, 4], [4, 5], [2, 4]]","[[2, 2], [2, 2], [0, 0], [2, 2], [2, 2]]","[3, 4, 12, 7, 4]",14.0,7,0,0.039,0.0376666666666666,0.0013333333333333,"[4, 5]",default,default,0,False,True,2.0,2.0,5.0,2,10293.0,implicit-mouselab,11.0,431022.0,default,22,4.0,116.0,112.0,real,5,2
483.0,mouselab,False,"[2, 2, 3, 3]","[[4, 4], [6, 7], [8, 8], [4, 5], [7, 5]]","[[2, 2], [0, 0], [2, 2], [2, 2], [2, 2]]","[3, 11, 8, 4, 4]",14.0,8,1,0.064,0.0626666666666666,0.0013333333333333,"[2, 3]",default,default,0,False,False,2.0,2.0,5.0,2,8421.0,implicit-mouselab,12.0,441637.0,default,22,4.0,193.0,189.0,real,5,2
484.0,mouselab,False,"[2, 2, 3, 3]","[[6, 8], [4, 5]]","[[2, 2], [0, 0]]","[5, 25]",20.0,9,1,0.055,0.0536666666666666,0.0013333333333333,"[2, 3]",default,default,1,False,True,2.0,2.0,2.0,2,24343.0,implicit-mouselab,13.0,467720.0,default,22,4.0,165.0,161.0,real,2,2
485.0,mouselab,False,[],"[[3, 4, 4, 4, 6], [7, 6, 4, 4, 6], [6, 3, 6, 6, 6], [6, 4, 7, 8, 5], [5, 7, 3, 5, 5]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[6, 3, 9, 4, 8]",10.0,10,4,0.056,0.056,0.0,[],default,default,4,True,True,5.0,5.0,5.0,2,3492.0,implicit-mouselab,14.0,474246.0,default,22,0.0,168.0,168.0,real,5,5
486.0,mouselab,False,"[0, 0, 1, 1]","[[4, 6], [7, 4]]","[[0, 0], [2, 2]]","[25, 5]",20.0,11,1,0.057,0.0556666666666666,0.0013333333333333,"[0, 1]",default,control,0,False,False,2.0,2.0,2.0,2,4240.0,implicit-mouselab,15.0,482272.0,default,22,4.0,170.0,166.0,real,2,2
487.0,mouselab,False,"[20, 20, 21, 21, 22, 22, 23, 23, 24, 24, 18, 18]","[[7, 4, 5, 5, 6], [7, 2, 4, 7, 2], [2, 4, 9, 7, 3], [5, 4, 3, 4, 5], [5, 3, 5, 6, 4]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 0, 2], [0, 0, 0, 0, 0]]","[4, 4, 4, 9, 9]",12.0,12,3,0.055,0.051,0.004,"[20, 21, 22, 23, 24, 18]",default,control,3,False,True,5.0,5.0,5.0,2,14917.0,implicit-mouselab,16.0,499816.0,default,22,12.0,166.0,154.0,real,5,5
488.0,mouselab,False,"[4, 4, 3, 3, 2, 2, 1, 1, 0, 0, 10, 10, 13, 13]","[[6, 4, 3, 6, 5], [4, 5, 4, 7, 5], [4, 3, 6, 4, 6], [9, 3, 7, 7, 6], [4, 4, 5, 3, 7]]","[[0, 0, 0, 0, 0], [2, 2, 2, 2, 2], [0, 2, 2, 0, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[16, 2, 7, 3, 2]",22.0,13,3,0.055,0.0503333333333333,0.0046666666666666,"[4, 3, 2, 1, 0, 10, 13]",default,default,4,False,False,5.0,5.0,5.0,2,14730.0,implicit-mouselab,17.0,516554.0,default,22,14.0,165.0,151.0,real,5,5
489.0,mouselab,False,"[5, 5, 6, 6, 7, 7, 8, 8, 9, 9]","[[7, 5, 4, 6, 1], [5, 5, 7, 7, 5]]","[[2, 2, 2, 2, 2], [0, 0, 0, 0, 0]]","[3, 27]",24.0,14,3,0.069,0.0656666666666666,0.0033333333333333,"[5, 6, 7, 8, 9]",default,default,3,False,True,5.0,5.0,2.0,2,8224.0,implicit-mouselab,18.0,526521.0,default,22,10.0,207.0,197.0,real,2,5
490.0,mouselab,False,"[2, 2, 3, 3]","[[4, 6], [5, 4], [3, 7], [3, 5], [9, 4]]","[[2, 2], [0, 0], [2, 2], [2, 2], [2, 2]]","[2, 16, 9, 2, 1]",26.0,15,0,0.043,0.0416666666666666,0.0013333333333333,"[2, 3]",default,default,1,False,False,2.0,2.0,5.0,2,5286.0,implicit-mouselab,19.0,536423.0,default,22,4.0,130.0,126.0,real,5,2
491.0,mouselab,False,"[0, 0, 1, 1]","[[5, 6], [5, 3]]","[[0, 0], [2, 2]]","[23, 7]",16.0,16,1,0.053,0.0516666666666666,0.0013333333333333,"[0, 1]",default,control,0,False,False,2.0,2.0,2.0,2,4247.0,implicit-mouselab,20.0,541990.0,default,22,4.0,159.0,155.0,real,2,2
492.0,mouselab,False,[],"[[5, 5, 6, 7, 4], [4, 2, 4, 6, 5], [6, 6, 7, 6, 4], [4, 5, 5, 4, 6], [10, 4, 5, 6, 4]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[1, 8, 14, 2, 5]",20.0,17,1,0.045,0.045,0.0,[],default,control,0,False,False,5.0,5.0,5.0,2,2713.0,implicit-mouselab,21.0,547294.0,default,22,0.0,135.0,135.0,real,5,5
493.0,mouselab,False,"[0, 0, 1, 1]","[[7, 3], [5, 7], [4, 5], [8, 1], [3, 6]]","[[0, 0], [2, 2], [2, 2], [2, 2], [2, 2]]","[16, 2, 4, 2, 6]",20.0,18,0,0.057,0.0556666666666666,0.0013333333333333,"[0, 1]",default,control,0,False,True,2.0,2.0,5.0,2,3039.0,implicit-mouselab,22.0,551948.0,default,22,4.0,172.0,168.0,real,5,2
494.0,mouselab,False,"[5, 5, 6, 6, 7, 7]","[[4, 7, 3, 6, 5], [6, 4, 5, 5, 5]]","[[2, 2, 2, 2, 2], [0, 0, 0, 2, 2]]","[9, 21]",12.0,19,0,0.054,0.052,0.002,"[5, 6, 7]",default,control,3,False,False,5.0,5.0,2.0,2,7989.0,implicit-mouselab,23.0,561064.0,default,22,6.0,162.0,156.0,real,2,5
495.0,mouselab,False,"[5, 5, 6, 6, 7, 7, 8, 8, 9, 9]","[[5, 4, 3, 3, 6], [3, 5, 6, 4, 5]]","[[2, 2, 2, 2, 2], [0, 0, 0, 0, 0]]","[1, 29]",28.0,20,2,0.059,0.0556666666666666,0.0033333333333333,"[5, 6, 7, 8, 9]",default,default,4,False,False,5.0,5.0,2.0,2,8192.0,implicit-mouselab,24.0,571043.0,default,22,10.0,177.0,167.0,real,2,5
496.0,mouselab,False,"[2, 2, 3, 3, 0, 0, 1, 1]","[[7, 6], [5, 5], [2, 9], [2, 5], [6, 5]]","[[0, 0], [0, 0], [2, 2], [2, 2], [2, 2]]","[11, 13, 2, 3, 1]",24.0,21,0,0.053,0.0503333333333333,0.0026666666666666,"[2, 3, 0, 1]",default,default,1,False,False,2.0,2.0,5.0,2,10018.0,implicit-mouselab,25.0,582709.0,default,22,8.0,158.0,150.0,real,5,2
497.0,mouselab,False,"[1, 1, 0, 0, 2, 2]","[[6, 6, 7, 2, 6], [4, 4, 2, 5, 3], [7, 6, 2, 7, 1], [5, 7, 3, 6, 3], [7, 8, 7, 7, 6]]","[[0, 0, 0, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[13, 5, 4, 7, 1]",16.0,22,2,0.046,0.044,0.002,"[1, 0, 2]",default,default,1,False,False,5.0,5.0,5.0,2,13990.0,implicit-mouselab,26.0,598995.0,default,22,6.0,137.0,131.0,real,5,5
498.0,mouselab,False,"[0, 0, 1, 1, 2, 2, 3, 3, 4, 4]","[[5, 2, 4, 4, 5], [8, 7, 6, 4, 7]]","[[0, 0, 0, 0, 0], [2, 2, 2, 2, 2]]","[26, 4]",22.0,23,4,0.053,0.0496666666666666,0.0033333333333333,"[0, 1, 2, 3, 4]",default,control,0,False,False,5.0,5.0,2.0,2,6313.0,implicit-mouselab,27.0,606803.0,default,22,10.0,158.0,148.0,real,2,5
499.0,mouselab,False,"[3, 3, 2, 2]","[[4, 5, 4, 6, 2], [5, 5, 5, 5, 3]]","[[2, 2, 0, 0, 2], [2, 2, 2, 2, 2]]","[25, 5]",20.0,24,3,0.058,0.0566666666666666,0.0013333333333333,"[3, 2]",default,default,3,False,True,5.0,5.0,2.0,2,7137.0,implicit-mouselab,28.0,615279.0,default,22,4.0,175.0,171.0,real,2,5
500.0,mouselab,False,"[0, 0, 1, 1]","[[5, 1], [9, 5]]","[[0, 0], [2, 2]]","[27, 3]",24.0,25,0,0.054,0.0526666666666666,0.0013333333333333,"[0, 1]",default,default,0,False,True,2.0,2.0,2.0,2,5367.0,implicit-mouselab,29.0,621822.0,default,22,4.0,162.0,158.0,real,2,2
501.0,mouselab,False,"[2, 2, 3, 3]","[[3, 3], [7, 6]]","[[2, 2], [0, 0]]","[1, 29]",28.0,26,0,0.069,0.0676666666666666,0.0013333333333333,"[2, 3]",default,control,0,False,True,2.0,2.0,2.0,2,6675.0,implicit-mouselab,30.0,629934.0,default,22,4.0,206.0,202.0,real,2,2
502.0,mouselab,False,[],"[[2, 4, 4, 5, 7], [5, 6, 6, 8, 8]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[25, 5]",20.0,27,4,0.072,0.072,0.0,[],default,default,4,False,True,5.0,5.0,2.0,2,13126.0,implicit-mouselab,31.0,645910.0,default,22,0.0,215.0,215.0,real,2,5
503.0,mouselab,False,"[4, 4, 5, 5]","[[6, 5], [5, 5], [7, 8], [5, 6], [5, 4]]","[[2, 2], [2, 2], [0, 0], [2, 2], [2, 2]]","[4, 7, 12, 3, 4]",14.0,28,1,0.062,0.0606666666666666,0.0013333333333333,"[4, 5]",default,control,0,False,False,2.0,2.0,5.0,2,4623.0,implicit-mouselab,32.0,652302.0,default,22,4.0,185.0,181.0,real,5,2
504.0,mouselab,False,"[2, 2, 3, 3, 0, 0, 1, 1]","[[6, 5], [5, 2]]","[[0, 0], [0, 0]]","[14, 16]",2.0,29,0,0.055,0.0523333333333333,0.0026666666666666,"[2, 3, 0, 1]",default,control,0,False,True,2.0,2.0,2.0,2,7284.0,implicit-mouselab,33.0,660921.0,default,22,8.0,164.0,156.0,real,2,2
505.0,mouselab,False,"[0, 0, 1, 1, 2, 2]","[[5, 6, 3, 8, 7], [4, 6, 6, 4, 7]]","[[0, 0, 0, 2, 2], [2, 2, 2, 2, 2]]","[25, 5]",20.0,30,1,0.06,0.0579999999999999,0.002,"[0, 1, 2]",default,control,4,False,False,5.0,5.0,2.0,2,6525.0,implicit-mouselab,34.0,668542.0,default,22,6.0,180.0,174.0,real,2,5
506.0,mouselab,False,[],"[[3, 6, 8, 8, 6], [5, 6, 3, 7, 6], [4, 0, 3, 7, 5], [4, 4, 4, 6, 3], [6, 5, 3, 6, 7]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[10, 1, 9, 1, 9]",20.0,31,3,0.07,0.07,0.0,[],default,default,3,True,True,5.0,5.0,5.0,2,3689.0,implicit-mouselab,35.0,674106.0,default,22,0.0,210.0,210.0,real,5,5
507.0,mouselab,False,"[18, 18, 15, 15]","[[3, 8, 2, 2, 3], [8, 5, 7, 1, 3], [4, 8, 3, 7, 4], [5, 7, 8, 7, 5], [7, 7, 4, 6, 5]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 2, 2, 0, 2], [2, 2, 2, 2, 2]]","[4, 1, 7, 16, 2]",22.0,32,3,0.061,0.0596666666666666,0.0013333333333333,"[18, 15]",default,control,1,False,False,5.0,5.0,5.0,2,5750.0,implicit-mouselab,36.0,681583.0,default,22,4.0,182.0,178.0,real,5,5
508.0,mouselab,False,"[5, 5, 7, 7, 9, 9, 6, 6]","[[6, 6, 6, 4, 7], [6, 3, 7, 6, 7], [8, 6, 5, 4, 7], [5, 3, 4, 0, 4], [2, 5, 4, 7, 6]]","[[2, 2, 2, 2, 2], [0, 0, 0, 2, 0], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[4, 16, 4, 5, 1]",20.0,33,2,0.06,0.0573333333333333,0.0026666666666666,"[5, 7, 9, 6]",default,control,4,False,False,5.0,5.0,5.0,2,7365.0,implicit-mouselab,37.0,690911.0,default,22,8.0,180.0,172.0,real,5,5
509.0,mouselab,False,"[0, 0, 2, 2, 3, 3]","[[3, 4, 6, 6, 5], [4, 5, 4, 6, 7]]","[[0, 2, 0, 0, 2], [2, 2, 2, 2, 2]]","[20, 10]",10.0,34,2,0.053,0.051,0.002,"[0, 2, 3]",default,control,3,False,False,5.0,5.0,2.0,2,8324.0,implicit-mouselab,38.0,700666.0,default,22,6.0,160.0,154.0,real,2,5
,,True,,"[[4, 2, 7, 6, 6], [4, 4, 5, 9, 6], [3, 6, 4, 6, 6], [7, 6, 6, 8, 6], [5, 6, 8, 7, 5]]",,"[2, 4, 6, 14, 4]",,1,4,0.05866666608,0.0419999995799999,,"[0, 5, 10, 15, 20, 1, 6, 11, 16, 21, 2, 7, 12, 17, 22, 3, 8, 13, 18, 23, 4, 9, 14, 19, 24]",,control,3,False,False,,,,2,,,,,default,1,,,,gpt-4o-mini-reason-posthoc,5,5
,,True,,"[[4, 2], [7, 3]]",,"[5, 25]",,2,0,0.0649999993499999,0.0623333327099999,,"[0, 1, 2, 3]",,control,0,False,True,,,,2,,,,,default,1,,,,gpt-4o-mini-reason-posthoc,2,2
,,False,,"[[5, 5], [4, 6], [4, 6], [8, 2], [7, 2]]",,"[4, 1, 11, 11, 3]",,3,0,0.05899999941,0.05233333281,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",,control,0,False,True,,,,2,,,,,default,1,,,,gpt-4o-mini-reason-posthoc,5,2
,,False,,"[[6, 7, 7, 3, 4], [3, 6, 4, 3, 6], [9, 7, 7, 4, 5], [5, 6, 3, 5, 6], [3, 5, 4, 4, 5]]",,"[14, 3, 3, 5, 5]",,4,0,0.0533333327999999,0.0499999994999999,,"[0, 5, 10, 15, 20]",,control,1,False,False,,,,2,,,,,default,1,,,,gpt-4o-mini-reason-posthoc,5,5
,,False,,"[[6, 4, 5, 3, 4], [6, 2, 6, 6, 4], [4, 1, 3, 6, 9], [4, 7, 4, 5, 4], [3, 6, 5, 6, 2]]",,"[3, 4, 8, 5, 10]",,5,3,0.0553333327799999,0.0519999994799999,,"[3, 8, 13, 18, 23]",,default,3,False,True,,,,2,,,,,default,1,,,,gpt-4o-mini-reason-posthoc,5,5
,,False,,"[[7, 4], [7, 3], [4, 4], [5, 4], [6, 4]]",,"[1, 22, 3, 2, 2]",,6,0,0.0649999993499999,0.0649999993499999,,[],,default,0,True,True,,,,2,,,,,default,1,,,,gpt-4o-mini-reason-posthoc,5,2
,,False,,"[[8, 3, 4, 4, 4], [4, 1, 4, 6, 4]]",,"[5, 25]",,7,0,0.0466666662,0.0466666662,,[],,default,0,True,True,,,,2,,,,,default,1,,,,gpt-4o-mini-reason-posthoc,2,5
,,False,,"[[6, 6], [5, 5], [5, 4], [6, 6], [4, 7]]",,"[6, 17, 3, 2, 2]",,8,1,0.0529999994699999,0.0529999994699999,,[],,default,1,True,True,,,,2,,,,,default,1,,,,gpt-4o-mini-reason-posthoc,5,2
,,False,,"[[5, 5, 3, 4, 5], [3, 4, 7, 4, 5]]",,"[1, 29]",,9,0,0.0306666663599999,0.0279999997199999,,"[0, 1, 5, 6]",,control,4,False,False,,,,2,,,,,default,1,,,,gpt-4o-mini-reason-posthoc,2,5
,,False,,"[[5, 7, 2, 6, 2], [3, 6, 5, 5, 2]]",,"[14, 16]",,10,1,0.06466666602,0.06466666602,,[],,default,1,True,True,,,,2,,,,,default,1,,,,gpt-4o-mini-reason-posthoc,2,5
,,False,,"[[5, 4], [5, 4], [6, 8], [6, 6], [6, 7]]",,"[5, 3, 17, 3, 2]",,11,1,0.066666666,0.0599999994,,"[0, 2, 4, 6, 8, 1, 3, 5, 7, 9]",,control,1,False,True,,,,2,,,,,default,1,,,,gpt-4o-mini-reason-posthoc,5,2
,,False,,"[[5, 6], [5, 7], [4, 4], [5, 5], [1, 3]]",,"[12, 5, 6, 6, 1]",,12,1,0.05466666612,0.0479999995199999,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",,control,1,False,True,,,,2,,,,,default,1,,,,gpt-4o-mini-reason-posthoc,5,2
